monthly_rent,billing_day,months_in_property,total_previous_payments,previous_late_payments,previous_unpaid_payments,previous_on_time_payments,average_delay_days,last_payment_delay_days,open_issues_count,high_priority_issues_count,contract_uploaded,is_late
6283,23,11,10,7,3,0,1.03,0,2,2,0,1
3308,2,46,45,7,1,37,11.99,10,5,3,1,1
4898,17,8,7,6,1,0,4.37,19,1,0,1,1
3632,18,7,6,4,1,1,1.15,13,2,0,1,0
4425,21,13,12,4,1,7,1.84,2,5,2,0,1
6238,21,41,40,7,2,31,6.36,5,4,2,1,1
5804,23,39,38,2,0,36,11.55,15,5,3,1,1
4090,19,23,22,2,0,20,7.01,14,5,2,1,1
3742,15,37,36,1,0,35,5.6,13,2,2,1,0
5756,21,15,14,3,1,10,4.89,17,0,0,1,1
4438,13,13,12,5,3,4,5.97,8,3,3,1,1
6770,14,15,14,3,2,9,5.96,17,2,0,1,0
6706,24,47,46,7,3,36,1.31,20,2,2,1,1
3052,24,19,18,6,3,9,8.28,10,0,0,1,1
5993,4,46,45,2,3,40,8.1,1,4,0,1,1
4520,3,27,26,3,3,20,7.59,14,3,3,1,1
3245,12,4,3,1,1,1,2.92,13,4,0,1,0
5333,27,46,45,3,1,41,9.95,7,4,0,1,1
4360,26,17,16,5,0,11,5.84,15,3,3,1,1
3666,14,46,45,7,3,35,9.51,6,0,0,1,0
5255,23,41,40,3,3,34,6.15,14,1,0,1,1
3939,10,20,19,2,3,14,2.87,15,0,0,1,1
5378,4,39,38,0,0,38,0.58,0,2,2,1,0
4135,4,34,33,1,2,30,6.4,6,5,2,1,0
6309,18,33,32,6,1,25,8.61,4,5,3,0,1
5545,12,20,19,0,1,18,1.03,0,4,0,1,1
3664,27,32,31,0,2,29,0.37,0,1,1,1,0
5894,17,29,28,2,1,25,1.28,16,5,3,0,1
5725,8,21,20,1,0,19,11.7,12,1,1,1,1
3594,3,39,38,2,1,35,8.04,16,0,0,1,0
4927,7,24,23,3,1,19,5.85,2,0,0,1,0
6918,8,45,44,1,0,43,11.01,1,1,0,1,0
6200,17,20,19,4,0,15,2.76,10,2,1,1,1
6247,17,8,7,0,0,7,0.55,0,0,0,1,0
5471,3,30,29,7,1,21,1.06,14,4,1,1,1
6804,23,21,20,3,0,17,5.84,10,0,0,0,1
5080,27,29,28,3,3,22,7.61,12,0,0,1,0
4576,24,34,33,1,1,31,9.67,14,4,1,1,1
5866,19,21,20,7,0,13,2.66,9,3,2,1,1
4593,27,5,4,0,3,1,1.39,0,4,2,1,1
5464,22,40,39,2,2,35,11.72,4,3,0,0,1
3047,27,8,7,2,3,2,6.89,4,4,0,1,0
6934,25,26,25,3,0,22,10.55,8,5,2,1,1
3558,16,24,23,7,3,13,11.65,18,1,0,1,1
5175,8,28,27,6,0,21,3.58,13,3,0,1,1
4456,17,43,42,6,0,36,6.99,17,5,1,0,1
3713,25,21,20,2,3,15,6.11,10,4,2,1,1
6150,1,25,24,3,3,18,2.69,10,1,0,1,0
5111,24,41,40,7,2,31,10.18,19,5,2,0,1
5663,3,45,44,7,1,36,6.35,11,4,3,1,1
3532,28,1,0,0,0,0,1.42,0,1,0,0,0
4197,1,29,28,0,0,28,1.19,1,4,3,1,0
3715,27,38,37,1,3,33,3.15,7,0,0,1,0
4555,28,12,11,5,0,6,11.47,0,3,2,1,1
5430,25,18,17,5,0,12,5.98,7,0,0,1,1
3647,11,41,40,3,0,37,3.37,4,3,0,0,0
5696,19,8,7,6,1,0,11.91,11,2,1,1,1
4925,16,20,19,5,1,13,11.29,17,1,1,1,1
3007,27,2,1,1,0,0,1.84,6,0,0,1,1
5918,22,37,36,7,0,29,2.34,16,0,0,1,1
6754,20,21,20,0,3,17,0.56,0,3,0,0,0
6918,11,35,34,4,3,27,9.64,14,3,0,1,1
3179,5,12,11,4,2,5,4.98,1,5,1,1,1
6352,18,28,27,3,2,22,3.43,14,2,2,1,1
4390,15,28,27,4,2,21,2.63,3,3,0,1,0
3235,3,36,35,3,3,29,9.14,16,5,2,0,1
6175,3,6,5,2,3,0,6.18,13,5,1,0,1
5230,24,3,2,0,1,1,1.21,1,2,0,1,0
5585,7,2,1,1,0,0,10.32,6,5,1,1,0
4943,12,17,16,1,3,12,10.87,10,3,0,1,0
6436,7,28,27,3,2,22,11.46,4,1,1,1,1
3352,9,25,24,1,3,20,2.46,7,5,0,1,1
6539,18,14,13,0,3,10,1.45,0,5,3,1,0
6221,13,6,5,0,0,5,0.35,0,3,2,1,1
3355,14,16,15,0,2,13,0.45,0,0,0,1,0
5481,4,41,40,1,1,38,7.83,14,2,1,1,0
5310,21,45,44,1,3,40,6.08,19,1,0,0,1
3914,6,25,24,2,0,22,10.47,15,4,2,1,1
3850,14,12,11,6,2,3,8.95,14,1,1,0,1
4469,28,43,42,0,0,42,1.38,0,1,0,1,0
3101,11,37,36,3,2,31,11.77,6,2,2,1,0
5902,18,26,25,6,2,17,7.37,1,4,3,0,1
3775,9,15,14,6,3,5,3.28,6,2,1,1,1
6414,6,37,36,4,2,30,7.03,1,2,2,0,1
6805,9,17,16,0,1,15,1.11,1,3,1,1,1
6251,24,13,12,6,2,4,6.72,17,3,1,1,1
4553,22,48,47,6,0,41,4.53,3,0,0,0,0
3384,15,8,7,0,2,5,0.6,0,5,3,1,1
4705,24,7,6,4,2,0,7.12,17,3,1,1,0
4516,28,35,34,7,3,24,3.63,1,1,0,0,1
5388,9,26,25,2,1,22,6.94,9,2,0,1,1
3597,13,31,30,0,3,27,0.3,1,5,3,0,1
6383,8,17,16,0,0,16,1.46,0,5,0,0,1
5331,23,48,47,1,2,44,2.29,4,1,1,1,0
4069,15,44,43,6,3,34,8.91,16,1,1,1,1
3806,13,21,20,7,3,10,10.45,4,3,1,0,1
5373,4,11,10,1,1,8,4.04,17,0,0,0,0
3232,15,3,2,2,0,0,10.57,2,4,1,1,0
6202,20,5,4,4,0,0,4.67,11,5,1,0,1
5417,13,35,34,0,1,33,0.2,0,5,1,0,0
4510,25,10,9,6,1,2,1.68,20,3,2,1,1
5237,8,46,45,7,2,36,5.51,15,2,2,1,1
3997,17,19,18,1,3,14,1.1,14,0,0,1,1
6251,21,3,2,1,1,0,4.22,7,1,1,0,1
3619,4,9,8,5,0,3,7.89,18,2,0,1,1
6141,27,18,17,4,0,13,7.48,19,0,0,0,1
6780,23,27,26,1,3,22,2.69,16,3,3,1,1
6583,22,7,6,2,3,1,8.12,5,5,0,0,1
3293,27,11,10,0,2,8,0.63,1,5,0,1,0
5006,17,13,12,5,2,5,9.51,18,0,0,0,1
5644,23,44,43,2,3,38,7.63,1,4,2,1,0
6594,19,35,34,0,3,31,0.54,0,3,0,1,0
4262,10,29,28,4,3,21,2.69,10,4,3,0,1
6944,15,36,35,7,2,26,5.29,10,5,2,1,1
5330,22,25,24,5,0,19,2.35,3,1,0,1,0
5789,5,1,0,0,0,0,1.43,0,3,0,1,0
4090,28,32,31,5,1,25,2.97,10,3,1,1,1
6943,16,38,37,3,2,32,4.05,17,4,2,0,1
6745,16,27,26,4,2,20,4.53,8,1,0,1,1
5775,9,35,34,1,0,33,6.85,0,4,2,1,0
5155,6,40,39,3,0,36,2.83,20,2,1,1,0
6799,28,1,0,0,0,0,0.53,1,2,0,1,0
4223,15,30,29,5,2,22,6.76,10,3,2,1,1
3355,12,6,5,2,3,0,5.71,3,5,1,1,1
3178,20,18,17,3,1,13,7.82,5,2,1,1,1
4816,10,6,5,3,0,2,6.2,18,4,0,1,1
3300,20,35,34,5,3,26,4.54,7,2,2,0,1
5829,4,22,21,4,1,16,11.99,12,0,0,1,1
5210,8,9,8,7,0,1,6.13,10,2,2,1,0
6049,11,36,35,6,1,28,8.82,19,3,2,0,1
4804,28,1,0,0,0,0,0.36,0,2,0,1,0
5063,27,10,9,2,1,6,4.01,19,5,3,1,0
3804,22,24,23,0,1,22,0.94,0,3,2,1,0
3699,26,46,45,6,1,38,2.88,20,4,0,1,1
5300,15,22,21,0,3,18,1.42,0,5,0,0,0
6522,11,42,41,6,0,35,6.32,8,0,0,1,0
4451,25,26,25,1,1,23,11.27,0,1,0,1,0
3435,4,37,36,6,3,27,8.42,9,5,2,1,0
5844,18,16,15,2,3,10,1.91,5,0,0,1,1
6427,18,13,12,4,0,8,1.99,8,4,1,1,0
5458,17,28,27,0,2,25,0.83,0,1,1,1,0
4314,11,5,4,2,0,2,6.48,10,2,0,1,0
4238,6,31,30,2,2,26,9.19,13,0,0,0,1
3521,19,1,0,0,0,0,0.84,0,5,1,1,1
4789,13,39,38,5,0,33,2.5,9,1,1,1,0
6829,14,21,20,1,1,18,7.74,18,3,3,0,1
4378,23,19,18,6,0,12,2.37,12,4,3,0,1
3054,1,10,9,5,3,1,8.39,10,0,0,1,1
6202,19,35,34,2,1,31,10.45,13,2,1,1,1
4539,12,34,33,6,0,27,6.01,1,4,0,0,0
6998,25,17,16,7,3,6,8.61,8,5,2,1,1
3889,27,15,14,3,1,10,8.22,4,0,0,1,0
5002,27,31,30,0,3,27,1.45,0,0,0,1,0
4969,6,40,39,3,1,35,5.7,7,2,1,0,0
3496,2,40,39,1,0,38,11.16,4,0,0,0,0
3375,5,38,37,1,0,36,6.86,17,3,1,1,0
4699,17,20,19,5,3,11,5.62,17,1,0,1,1
4707,18,47,46,2,2,42,6.28,18,1,0,1,1
5350,24,7,6,1,0,5,8.75,7,2,2,0,1
4737,22,41,40,4,0,36,10.91,7,0,0,1,1
3932,20,46,45,3,0,42,6.78,9,0,0,1,0
3666,5,1,0,0,0,0,1.21,1,5,0,1,0
3362,5,47,46,7,2,37,2.85,13,1,1,1,1
4516,24,12,11,7,3,1,8.9,3,2,2,0,1
6605,7,46,45,3,1,41,8.5,10,1,1,0,0
3311,7,16,15,1,0,14,5.85,0,0,0,1,1
6906,23,12,11,2,1,8,1.94,16,4,3,1,1
3508,19,8,7,7,0,0,7.29,6,2,1,0,1
6653,25,10,9,7,0,2,10.74,13,4,0,0,1
6937,18,45,44,4,1,39,8.74,14,0,0,1,1
5596,6,23,22,3,0,19,2.0,1,5,2,1,1
6196,14,36,35,7,1,27,1.54,18,0,0,1,0
4877,4,1,0,0,0,0,0.39,0,0,0,1,0
6384,10,5,4,1,2,1,7.01,18,1,1,1,1
4315,16,42,41,6,0,35,2.74,1,1,0,0,1
4868,1,28,27,2,3,22,3.14,5,4,0,1,1
4297,17,29,28,4,3,21,5.18,7,4,1,0,1
6298,17,47,46,2,0,44,11.24,1,4,3,0,0
4749,25,29,28,2,3,23,5.27,15,5,1,1,0
4367,24,19,18,7,3,8,8.2,12,1,1,1,1
6811,7,11,10,0,3,7,0.03,0,0,0,1,0
6670,16,26,25,1,3,21,8.6,11,2,0,1,0
4420,13,31,30,0,0,30,0.92,1,3,2,0,0
5689,25,31,30,1,2,27,2.19,12,2,2,1,0
4558,26,43,42,3,0,39,8.82,6,4,1,1,0
3430,24,26,25,1,0,24,4.37,0,1,0,1,0
4707,20,46,45,7,3,35,9.29,13,4,2,1,1
5166,21,31,30,6,3,21,8.02,11,3,2,1,1
5435,6,17,16,0,3,13,0.58,0,0,0,1,1
6804,24,34,33,0,3,30,0.49,0,1,1,1,0
5363,17,37,36,2,1,33,11.08,12,3,2,0,1
5612,14,4,3,1,1,1,8.64,11,2,0,1,0
6744,16,45,44,6,3,35,6.06,9,2,0,0,1
6577,4,3,2,1,1,0,1.83,8,4,2,0,1
4979,20,25,24,1,3,20,4.84,12,2,1,0,1
6604,2,27,26,0,3,23,0.81,0,0,0,0,1
5754,27,48,47,4,0,43,10.85,14,1,0,1,1
3321,28,36,35,7,1,27,4.41,7,5,2,1,1
5436,23,47,46,0,3,43,0.43,0,4,1,1,0
3216,15,38,37,6,0,31,1.11,18,4,2,0,1
4038,8,24,23,6,1,16,1.81,6,0,0,1,1
5136,25,32,31,3,2,26,7.32,14,5,3,1,1
6253,13,1,0,0,0,0,1.16,0,1,0,1,0
4227,14,9,8,2,1,5,5.44,19,4,2,1,1
6662,22,11,10,1,0,9,3.97,4,1,1,1,0
4638,6,21,20,2,1,17,9.35,14,4,0,1,1
3415,15,18,17,6,3,8,6.94,2,0,0,1,1
6453,7,37,36,6,3,27,1.48,8,2,1,1,1
6618,15,21,20,5,0,15,10.37,5,5,1,0,1
6309,10,37,36,3,3,30,2.22,1,5,3,1,1
5521,25,45,44,7,3,34,10.42,17,0,0,1,1
5733,5,28,27,4,0,23,11.63,8,1,0,1,0
3650,3,27,26,0,2,24,0.79,1,4,2,1,0
4357,12,20,19,5,0,14,6.73,5,0,0,1,0
6457,5,14,13,7,2,4,5.37,18,3,3,1,1
5040,5,45,44,6,0,38,8.26,18,4,3,0,1
5423,8,5,4,0,0,4,0.25,0,2,1,1,0
3602,28,19,18,7,2,9,4.45,13,4,1,1,0
5478,8,27,26,3,2,21,3.09,4,1,0,0,1
6756,21,14,13,7,1,5,9.97,16,1,0,0,1
3566,27,25,24,3,1,20,2.73,18,2,0,0,1
3031,24,29,28,1,3,24,10.08,3,1,0,1,0
3712,25,7,6,0,0,6,0.19,0,5,3,0,0
5989,5,45,44,4,2,38,9.15,9,5,3,1,0
5127,28,25,24,2,1,21,4.71,2,5,2,0,0
5231,17,23,22,2,1,19,8.48,3,1,0,1,0
5380,23,24,23,0,2,21,1.07,0,3,1,0,0
4680,5,27,26,0,2,24,1.27,0,1,1,1,0
4530,20,45,44,4,2,38,5.97,5,0,0,1,0
4638,19,18,17,4,2,11,4.77,14,4,2,1,1
5654,28,33,32,1,3,28,2.86,9,5,2,1,1
5706,14,31,30,7,1,22,2.67,9,1,1,1,1
4100,2,14,13,7,0,6,8.88,7,0,0,1,1
5205,22,17,16,7,2,7,11.75,9,4,1,1,1
3771,10,22,21,1,0,20,6.02,14,5,3,0,1
3497,16,29,28,2,2,24,4.43,19,1,0,1,1
4355,25,36,35,6,2,27,4.28,14,3,3,0,1
5113,16,35,34,1,1,32,8.38,19,5,1,1,1
6673,27,13,12,1,0,11,6.18,1,4,1,1,0
5124,3,3,2,2,0,0,5.25,4,1,0,1,1
4788,27,47,46,6,3,37,2.87,15,1,0,1,1
5015,9,1,0,0,0,0,1.22,0,3,2,1,0
3686,8,27,26,6,0,20,4.34,16,3,1,0,1
3609,12,37,36,1,1,34,11.64,4,1,1,1,1
3854,20,44,43,5,2,36,10.36,20,2,0,1,1
6808,13,4,3,0,0,3,1.13,0,2,2,1,0
3390,7,37,36,5,2,29,5.08,19,5,1,1,1
4435,16,26,25,4,0,21,10.36,6,4,3,1,1
5474,12,10,9,3,3,3,2.21,0,4,2,1,0
3535,13,42,41,3,0,38,3.53,2,4,0,1,1
5518,9,17,16,2,2,12,2.4,19,5,1,1,0
6192,9,48,47,5,0,42,9.06,1,4,0,1,1
4784,18,26,25,7,0,18,11.47,15,2,1,1,1
3132,15,1,0,0,0,0,0.25,0,1,1,1,0
6741,5,29,28,5,1,22,11.03,0,1,0,1,1
3964,4,40,39,4,3,32,7.82,9,4,0,1,1
3882,2,23,22,0,0,22,0.33,0,1,1,1,1
4785,9,10,9,4,0,5,2.96,14,3,3,0,1
4820,8,21,20,1,0,19,3.93,1,5,0,1,0
4384,26,7,6,4,1,1,10.89,16,1,1,0,1
4786,7,22,21,2,2,17,9.94,11,0,0,1,1
6348,19,17,16,0,3,13,0.38,0,1,0,1,0
5251,7,13,12,5,3,4,7.66,3,2,0,1,1
5416,27,16,15,5,2,8,4.93,4,0,0,0,1
6137,2,10,9,4,0,5,7.99,3,1,1,0,1
4761,10,30,29,0,1,28,0.45,0,1,0,1,0
4458,13,23,22,7,1,14,3.69,1,4,0,0,1
4163,7,10,9,4,0,5,3.56,9,2,2,1,1
6606,14,7,6,1,1,4,3.57,20,1,0,1,1
3414,11,32,31,7,3,21,10.18,0,0,0,1,1
5502,23,14,13,7,0,6,6.06,18,2,2,1,1
6434,7,10,9,1,1,7,1.12,9,1,1,1,1
6038,5,46,45,7,3,35,4.83,15,5,1,0,1
6560,17,7,6,1,2,3,1.55,17,4,3,1,1
3797,4,11,10,0,0,10,0.24,0,3,1,0,0
5661,12,27,26,5,3,18,3.88,16,4,1,0,0
4932,24,4,3,1,2,0,9.9,3,4,2,0,1
3744,28,28,27,4,0,23,8.85,5,0,0,1,0
6180,6,25,24,3,0,21,9.3,9,3,2,0,1
5683,6,45,44,7,3,34,11.73,17,1,0,1,1
6026,15,37,36,2,0,34,6.06,5,1,1,1,0
5470,14,26,25,1,2,22,7.23,12,4,3,1,0
3759,15,26,25,5,1,19,5.23,13,1,0,1,0
6541,17,11,10,5,2,3,1.47,6,4,3,1,1
4806,8,31,30,6,2,22,3.92,15,3,1,1,1
3007,24,1,0,0,0,0,0.25,1,4,2,0,0
6808,15,48,47,0,3,44,0.63,0,4,1,1,0
4185,17,33,32,3,1,28,7.61,5,4,1,1,0
4833,17,13,12,1,3,8,4.01,12,2,0,0,1
4875,13,13,12,0,2,10,0.27,0,2,2,1,1
3636,8,48,47,0,3,44,1.08,0,5,3,1,0
5342,15,38,37,0,1,36,0.99,0,1,0,1,0
3210,1,43,42,4,1,37,10.86,13,5,2,1,1
5380,19,21,20,4,0,16,4.53,10,2,2,0,0
6095,27,21,20,4,1,15,3.55,13,0,0,1,1
4053,17,15,14,7,2,5,7.62,4,2,1,1,1
6263,25,18,17,7,2,8,8.3,11,3,2,0,1
6619,11,43,42,4,1,37,1.61,5,4,2,1,0
6023,9,44,43,6,3,34,1.25,8,1,1,1,1
6087,11,5,4,4,0,0,11.12,9,3,0,1,1
3350,12,9,8,7,0,1,1.56,3,2,0,0,1
6551,12,14,13,5,3,5,8.2,10,0,0,0,1
4298,4,18,17,1,2,14,9.49,3,1,0,1,1
5276,17,44,43,6,3,34,3.41,2,2,1,0,1
3730,21,18,17,3,3,11,2.88,6,1,0,0,0
3002,22,23,22,6,0,16,2.02,10,0,0,0,1
3198,18,11,10,6,2,2,11.84,2,0,0,0,1
6880,26,46,45,1,0,44,1.58,1,2,2,1,0
4432,6,46,45,6,0,39,3.32,4,2,1,1,0
6594,13,2,1,1,0,0,2.01,3,3,2,0,0
3311,24,20,19,0,1,18,0.85,0,0,0,0,0
6129,14,10,9,0,3,6,0.7,0,0,0,0,1
6306,7,23,22,2,2,18,11.2,3,3,1,1,1
5772,21,18,17,7,1,9,1.8,11,0,0,0,1
3960,21,6,5,3,2,0,7.48,7,4,2,0,1
6594,23,36,35,0,3,32,1.23,0,0,0,1,0
4675,26,20,19,3,3,13,9.56,17,0,0,1,1
3717,22,42,41,5,1,35,10.11,18,2,2,1,1
4493,14,23,22,6,0,16,1.89,4,5,3,1,0
6828,26,24,23,6,2,15,10.88,16,5,3,0,1
5838,20,11,10,7,0,3,5.1,15,1,1,1,0
6256,24,29,28,7,0,21,3.25,2,1,0,1,1
4837,4,42,41,7,0,34,10.69,11,3,0,1,1
3117,17,28,27,0,1,26,0.45,0,0,0,1,0
5043,14,2,1,1,0,0,3.81,13,1,0,1,1
6882,5,4,3,2,0,1,5.4,4,3,3,1,1
5734,19,4,3,3,0,0,7.93,4,5,3,0,1
4088,5,6,5,5,0,0,9.63,17,0,0,0,1
3139,3,13,12,7,1,4,5.36,2,3,2,1,1
4036,10,38,37,7,0,30,10.91,5,5,2,1,1
6011,7,38,37,3,0,34,1.5,3,3,2,1,0
6615,9,1,0,0,0,0,0.27,0,1,0,0,0
5331,14,43,42,6,3,33,7.17,17,0,0,1,1
4226,3,13,12,6,1,5,3.07,8,1,0,1,1
6408,1,20,19,0,1,18,0.12,0,1,0,0,0
7000,19,3,2,2,0,0,11.73,18,4,3,1,1
5535,7,12,11,2,0,9,2.27,10,5,0,1,1
6818,9,45,44,3,0,41,5.2,19,4,2,1,0
5101,28,15,14,6,3,5,5.0,16,2,1,1,1
6336,10,11,10,0,0,10,0.68,0,2,2,0,1
3758,7,10,9,2,3,4,8.85,7,3,2,0,1
6914,24,13,12,7,3,2,3.9,14,0,0,0,1
5489,12,15,14,0,1,13,0.49,0,4,1,1,0
3325,13,28,27,4,0,23,9.27,17,4,0,1,1
4397,28,10,9,1,2,6,7.23,2,2,2,1,1
5389,23,26,25,3,2,20,10.85,17,5,0,1,1
3065,27,44,43,6,3,34,4.96,16,1,0,1,1
5127,13,48,47,0,2,45,0.15,1,0,0,1,0
3233,26,12,11,3,0,8,4.64,8,2,2,1,1
5401,11,46,45,0,0,45,0.21,0,4,2,1,0
5329,20,33,32,0,3,29,0.67,1,4,3,1,1
4164,8,36,35,2,3,30,1.16,20,1,0,1,1
6058,20,6,5,5,0,0,2.56,9,4,3,0,1
4669,20,28,27,7,3,17,2.99,5,2,2,1,1
3861,15,37,36,7,0,29,4.89,5,3,0,1,0
5931,14,22,21,1,1,19,7.95,12,4,2,1,1
3428,23,45,44,6,3,35,11.85,15,0,0,1,1
3418,11,1,0,0,0,0,0.1,0,2,1,0,0
4254,1,29,28,0,2,26,0.2,0,2,1,1,1
5813,24,15,14,0,1,13,1.49,0,4,1,1,0
5384,2,37,36,3,0,33,5.77,7,4,0,1,1
6914,23,2,1,0,0,1,1.24,1,0,0,1,0
6133,20,34,33,7,0,26,10.78,12,5,1,1,1
5554,28,26,25,5,0,20,1.17,3,5,3,1,0
3031,19,25,24,1,1,22,8.56,10,5,2,1,0
5461,14,42,41,4,2,35,10.41,1,2,0,1,1
6256,6,35,34,5,0,29,9.36,17,0,0,0,1
3900,6,41,40,5,2,33,3.08,14,4,0,1,1
3192,6,22,21,3,1,17,10.58,2,3,2,0,1
3881,21,6,5,3,1,1,3.66,18,0,0,1,1
4753,1,48,47,5,3,39,8.4,17,2,2,1,0
4644,27,41,40,6,3,31,4.69,11,1,0,1,1
3215,14,28,27,1,3,23,2.17,1,1,0,1,0
4046,5,13,12,2,2,8,2.71,14,5,3,1,0
5452,7,43,42,0,1,41,1.21,0,1,0,0,0
4508,3,3,2,2,0,0,7.1,15,5,0,0,0
4836,8,18,17,7,3,7,10.41,16,5,2,1,1
5810,17,16,15,0,1,14,1.04,0,3,2,0,1
4683,15,34,33,6,3,24,8.49,4,0,0,0,1
6451,25,29,28,6,2,20,10.9,13,4,1,1,1
4843,28,7,6,4,1,1,3.92,16,1,0,0,1
5775,12,25,24,1,2,21,8.68,3,1,0,0,0
5006,6,38,37,7,1,29,7.51,16,0,0,0,1
3566,1,7,6,6,0,0,8.09,15,1,0,1,1
4091,27,35,34,3,0,31,1.44,6,2,0,1,0
4847,7,15,14,2,3,9,3.52,6,2,0,1,0
4169,25,39,38,3,1,34,11.51,0,4,1,1,0
6216,14,21,20,7,1,12,9.33,14,2,0,1,1
4440,18,45,44,1,1,42,11.46,10,0,0,1,1
4124,25,32,31,5,2,24,7.81,16,1,0,1,1
6964,3,34,33,1,3,29,7.6,5,2,1,0,1
5120,4,38,37,5,1,31,7.06,19,1,1,1,1
3858,12,43,42,6,1,35,6.31,0,5,2,1,0
4114,17,14,13,5,3,5,11.84,5,0,0,1,1
3717,6,13,12,1,1,10,10.08,2,2,0,1,0
3135,14,29,28,7,2,19,11.62,10,5,2,1,1
4032,8,9,8,6,0,2,10.36,4,0,0,1,1
4411,20,36,35,2,0,33,8.58,1,5,0,1,1
5673,21,4,3,1,2,0,1.25,8,1,0,0,0
4689,8,42,41,4,3,34,11.36,19,1,1,1,0
4155,6,40,39,0,1,38,0.12,0,2,2,1,1
5587,23,44,43,1,3,39,11.19,20,1,1,1,1
6772,11,45,44,1,3,40,10.51,10,4,2,0,1
3146,15,2,1,0,1,0,0.35,1,5,3,0,0
5450,25,31,30,1,0,29,8.51,15,3,3,1,1
6394,22,21,20,5,1,14,9.77,12,5,2,1,1
6957,5,44,43,1,0,42,9.51,12,0,0,1,0
4362,19,40,39,5,3,31,8.69,6,2,2,0,1
6792,24,28,27,7,0,20,1.3,20,2,2,1,1
6294,12,37,36,3,1,32,2.09,0,1,1,0,1
5726,23,14,13,7,1,5,2.39,20,3,0,1,1
5775,18,43,42,7,1,34,2.53,16,4,3,1,1
5826,26,13,12,4,2,6,6.42,19,1,0,0,1
3837,26,33,32,4,2,26,1.42,14,1,1,1,1
3586,24,11,10,7,3,0,4.22,3,3,0,1,1
3086,24,46,45,6,2,37,5.26,14,0,0,1,1
6461,9,39,38,0,3,35,0.83,1,5,0,1,0
6809,21,39,38,0,2,36,0.86,0,1,1,1,1
6572,7,27,26,1,3,22,8.58,15,1,0,0,1
3676,6,31,30,5,2,23,3.5,7,4,2,1,1
6900,5,11,10,3,2,5,10.67,15,4,2,1,1
6988,7,35,34,1,1,32,9.15,14,5,1,1,1
5592,2,12,11,3,0,8,4.94,20,1,0,1,1
5224,8,21,20,4,1,15,1.12,7,4,1,0,1
5532,21,41,40,6,3,31,4.01,6,2,0,0,1
6000,15,22,21,6,3,12,1.05,9,1,1,1,1
3895,28,37,36,7,2,27,2.92,6,5,3,1,1
4033,11,6,5,3,2,0,11.47,14,0,0,1,1
3571,7,29,28,2,2,24,9.68,7,1,1,1,1
4807,16,31,30,0,2,28,0.09,0,3,3,0,0
6809,4,29,28,1,0,27,3.43,20,2,2,1,1
6713,6,5,4,2,0,2,8.71,5,0,0,1,1
4019,2,1,0,0,0,0,0.34,0,3,0,1,0
3927,22,3,2,1,1,0,7.25,5,3,3,1,1
3884,10,5,4,2,0,2,11.46,13,0,0,1,0
4387,10,44,43,2,0,41,11.37,15,3,3,0,1
5240,12,25,24,1,3,20,5.09,18,3,2,1,1
4575,14,20,19,2,3,14,10.33,19,4,3,1,1
4736,1,27,26,0,1,25,0.69,1,2,2,1,0
5159,13,27,26,5,0,21,4.31,13,1,0,0,0
6330,9,25,24,2,2,20,5.21,2,0,0,1,1
3544,7,46,45,0,0,45,0.25,0,5,0,1,0
3377,11,11,10,3,0,7,1.11,4,3,0,0,0
6567,6,40,39,3,1,35,7.41,13,2,2,1,1
3577,21,10,9,4,0,5,5.14,18,5,2,1,0
3086,24,48,47,5,0,42,4.47,18,4,0,1,1
3771,2,12,11,6,0,5,1.9,10,5,2,1,1
3805,2,39,38,7,3,28,1.53,0,1,1,0,1
6319,3,40,39,1,2,36,2.84,12,5,0,0,0
3602,16,14,13,7,3,3,4.03,7,3,3,1,1
5748,18,29,28,6,1,21,11.51,12,1,0,1,1
5360,12,32,31,5,0,26,2.24,3,4,0,0,1
3761,1,2,1,1,0,0,1.18,8,0,0,0,1
4145,12,9,8,7,0,1,9.13,15,4,3,1,1
5824,28,23,22,0,2,20,0.12,1,4,2,1,0
6581,14,23,22,6,0,16,3.5,8,3,1,1,1
4667,20,48,47,3,1,43,9.29,14,3,2,1,1
6518,19,38,37,1,0,36,7.65,12,5,0,1,1
3403,6,28,27,1,3,23,9.43,8,1,1,1,1
3216,8,7,6,5,1,0,1.03,16,4,1,1,1
4951,23,47,46,2,3,41,3.39,3,4,3,0,1
5256,17,3,2,1,1,0,7.88,17,1,1,1,0
6037,20,28,27,5,2,20,9.51,20,2,1,1,1
6796,14,6,5,2,3,0,3.77,19,5,2,1,1
6912,21,34,33,5,0,28,8.73,1,2,1,1,0
6331,16,41,40,2,3,35,2.7,9,3,0,1,0
5895,12,23,22,1,3,18,6.31,3,1,0,1,0
5993,14,15,14,7,3,4,6.24,1,5,1,1,1
4734,14,1,0,0,0,0,0.57,0,5,3,1,0
3864,7,32,31,1,1,29,7.05,2,1,1,1,0
5608,3,8,7,3,0,4,6.36,0,1,0,1,1
3284,28,9,8,4,0,4,3.77,10,2,1,1,0
5214,14,15,14,0,0,14,0.29,0,5,0,1,0
4498,11,40,39,4,3,32,4.39,13,5,2,1,1
5494,18,28,27,5,2,20,2.7,17,3,1,1,1
4227,28,31,30,6,0,24,6.53,20,3,2,1,1
5195,16,20,19,2,0,17,1.77,14,5,0,1,0
3192,12,18,17,7,1,9,5.32,15,4,1,1,1
5057,2,20,19,3,0,16,8.94,17,3,2,1,0
